latitude,longitude,data_id,period,event_type_code,event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities
33.2874,69.9128,CON1989678,2018 June,7,Riots/Protests,Protesters (Afghanistan),Unidentified Tribal Group (Afghanistan),0,0,0,60,Southern Asia,Afghanistan,Khost,Gurbuz,0,Sekhamir Kalay,33.2874,69.9128,2,BBC Monitoring; Khost Radio,Subnational-International,"A number of tribal elders, civil society activists, and youth staged a protest gathering in Gurbuz District, Khost Province, as reported on June 30. They were demanding that the Taliban renounce violence and join peace talks.",0
34.5167,69.1833,CON1989679,2018 June,7,Riots/Protests,Protesters (Afghanistan),0,0,0,0,60,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Noor TV,National-International,"Hundreds of people in Kabul staged a protest against the recent decision of the Afghan IEC to create 3 electoral zones for upcoming election in Ghazni Province, as reported on June 30.",0
34.9874,63.1289,CON1989576,2018 June,8,Strategic development,Taliban and/or Islamic State (Afghanistan),0,0,0,0,20,Southern Asia,Afghanistan,Badghis,Qala i Naw,0,Qala i Naw,34.9874,63.1289,3,BBC Monitoring; National Afghanistan TV,National-International,"Agreement: 25 suspected Taliban and/or IS militants surrendered to the peace process in Badghis Province, as reported on June 1.",0
34.4265,70.4515,CON1989578,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,3,Bakhtar News Agency,National,"Defusal: Afghan security forces (assumed police) discovered and defused 6 rounds of mines from crowded areas of Nangarhar Province, as reported on June 2.",0
34.4265,70.4515,CON1989579,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,3,Bakhtar News Agency,National,"Defusal: Afghan security forces (assumed police) discovered and defused 5 rounds of mines from crowded areas of Nangarhar Province, as reported on June 3.",0
32.6268,65.8733,CON1989580,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,3,Bakhtar News Agency,National,"Defusal: Afghan security forces (assumed police) discovered and defused 6 rounds of mines from different parts of Urozgan Province, as reported on June 3.",0
35.4206,70.9226,CON1989581,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Nuristan,Parun,0,Parun,35.4206,70.9226,3,Bakhtar News Agency,National,"Defusal: Afghan security forces (assumed police) discovered and defused 4 mines from busy roads of Nuristna Province, as reported on June 3. They blamed the Taliban for the mines.",0
33.3029,62.1474,CON1989583,2018 June,8,Strategic development,Taliban,0,0,0,0,20,Southern Asia,Afghanistan,Herat,Shindand,0,Shindand,33.3029,62.1474,2,Pajhwok Afghan News,National,"Detonation: 2 Taliban fighters were accidentally killed while planting a mine in Shindand District, Herat Province on June 4.",2
34.4265,70.4515,CON1989584,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,3,Bakhtar News Agency,National,"Defusal: Afghan security forces (assumed police) discovered and defused 9 rounds of mines in Nangarhar Province, as reported on June 5.",0
31.6133,65.7101,CON1989586,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,Bakhtar News Agency,National,"Defusal: Afghan military forces detected and defused 5 mines from crowded areas of Kandahar Province, as reported on June 6.",0
32.6268,65.8733,CON1989587,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Urozgan,Tarinkot,0,Tarinkot,32.6268,65.8733,3,Bakhtar News Agency,National,"Defusal: Afghan military forces detected and defused 6 mines from the main roads of Urozgan Province, as reported on June 6.",0
31.6133,65.7101,CON1989598,2018 June,8,Strategic development,Taliban and/or Islamic State (Afghanistan),0,0,0,0,20,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,BBC Monitoring; Afghanistan Television,National-International,"Detonation: 1 suspected Taliban or IS militant was killed and another wounded in an explosion (assumed accidental) in Kandahar Province, as reported on June 7.",1
34.5167,69.1833,CON1989588,2018 June,8,Strategic development,Government of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,Agence France Presse,International,"Agreement: The Government of Afghanistan announced a unilateral ceasefire with the Taliban for Eid, the end of Ramadan, on June 7. The ceasefire is expected to last June 12-19. The Taliban agreed to join the Afghan government in a temporary ceasefire for the Eid holiday to celebrate the end of Ramadan on June 9, 2 days after the government unilaterally announced a ceasefire. While the government announced a week-long ceasefire, the Taliban agreed to only 3 days and refused to include foreign forces. This was the first Taliban ceasefire since the 2001 US invasion. A Taliban splinter group, High Council of Islamic Emirate of Afghanistan (HCIEA), also announced a ceasefire on June 9 and did not specify an end date.",0
34.4265,70.4515,CON1989590,2018 June,8,Strategic development,Military Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,3,Bakhtar News Agency,National,Defusal: Afghan security forces (assumed military) discover and defuse 6 rounds of mines in Nangarhar.,0
34.8731,71.147,CON1989592,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Kunar,Asadabad,0,Asadabad,34.8731,71.147,3,Bakhtar News Agency,National,"Defusal: Afghan security officials (assumed police) detected and defused 6 mines from busy roads in Kunar Province, as reported on June 9.",0
34.4265,70.4515,CON1989593,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,3,Bakhtar News Agency,National,"Defusal: Afghan security officials (assumed police) detected and defused 6 mines from crowded areas of Nangarhar Province, as reported on June 9.",0
35.9446,68.7151,CON1989599,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,Unidentified Armed Group (Afghanistan),0,3,13,Southern Asia,Afghanistan,Baghlan,Pul-e Khumri,0,Pul-e Khumri,35.9446,68.7151,1,BBC Monitoring; Afghan Islamic Press,National-International,Weapons seizure: Police seized a car with over 200kg of explosives in Pul-e Khumri City on the night of June 9. They also arrested 2 unidentified suspects related to the car.,0
33.5508,68.4225,CON1989600,2018 June,8,Strategic development,Military Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Ghazni,33.5508,68.4225,3,Bakhtar News Agency,National,"Defusal: Afghan army forces discovered and defused 14 mines in Ghazni Province, as reported on June 10.",0
34.2363,70.9733,CON1989601,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Nangarhar,Mohmand Dara,0,Gerdai,34.2363,70.9733,2,Bakhtar News Agency,National,"Defusal: Afghan security forces (assumed police) discovered and defused 14 mines in the Gerdai region of Mohmand Dara District, Nangarhar Province, as reported on June 10.",0
31.6133,65.7101,CON1989604,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,3,Bakhtar News Agency,National,"Defusal: Afghan security forces (assumed police) discovered and defused 4 mines from crowded areas in Kandahar Province, as reported on June 10.",0
34.4265,70.4515,CON1989607,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,3,Bakhtar News Agency,National,"Defusal: Afghan security forces (assumed police) discovered and defused 6 mines in Nangarhar Province, as reported on June 11.",0
34.5167,69.1833,CON1989610,2018 June,8,Strategic development,Unidentified Armed Group (Afghanistan),0,0,0,0,30,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Ariana TV; Khaama Press,National-International,Detonation: An unclaimed bomb blast inside a house in the Zorabad area of Kabul City killed 2-3 people and wounded 2-3 others on the morning of June 11. It is believed that the blast occurred when someone was trying to make a bomb.,2
34.4265,70.4515,CON1989614,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Nangarhar,Jalalabad,0,Jalalabad,34.4265,70.4515,3,Bakhtar News Agency,National,"Defusal: Afghan security forces (assumed police) discovered and defused 5 rounds of mines in Nangarhar Province, as reported on June 14.",0
34.8731,71.147,CON1989615,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,0,0,0,10,Southern Asia,Afghanistan,Kunar,Asadabad,0,Asadabad,34.8731,71.147,3,Bakhtar News Agency,National,"Defusal: Security forces discovered and defused 5 rounds of mines from crowded areas of Kunar Province, as reported on June 13.",0
34.5167,69.1833,CON1989616,2018 June,8,Strategic development,Government of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Kabul,Kabul,0,Kabul,34.5167,69.1833,1,BBC Monitoring; Afghan Islamic Press,National-International,Agreement: The Government of Afghanistan agreed to extend the previously-temporary ceasefire with the Taliban on June 16. It was originally scheduled to end June 19.,0
36.06,64.97,CON1989619,2018 June,8,Strategic development,Taliban,0,0,0,0,20,Southern Asia,Afghanistan,Faryab,Khwaja Sabz Posh,0,Khwaja Sabz Posh,36.06,64.97,2,BBC Monitoring; Afghan Islamic Press,National-International,"Movement of forces: Taliban militants besieged Khwaja Sabz Posh District in Faryab Province, repoted on June 22. They had surrounded the area with security forces inside and blocked off supply routes from Maymana and Shirin Tagab.",0
36.0824,66.8408,CON1989661,2018 June,8,Strategic development,Police Forces of Afghanistan (2004-),0,Taliban,0,2,12,Southern Asia,Afghanistan,Balkh,Kishindih,0,Kishindih,36.0824,66.8408,2,Pajhwok Afghan News English,National,"Arrests: The Taliban shadow district chief for Dara i Sufi Payan District, Samangan Province was arrested by Afghan police in Kishindih District, Balkh Province, on the night of June 27. His bodyguard was also detained.",0
33.306,68.4907,CON1989662,2018 June,8,Strategic development,Taliban,0,0,0,0,20,Southern Asia,Afghanistan,Ghazni,Ghazni,0,Shahbaz,33.306,68.4907,1,Pajhwok Afghan News English,National,"Detonation: 6 Taliban were killed when the landmine they were planting along the Kabul-Kandahar highway accidentally detonated in the Shahbaz locality, Ghazni District/Province, as reported on June 27.",6
34.4708,68.6544,CON1989671,2018 June,8,Strategic development,Taliban,0,0,0,0,20,Southern Asia,Afghanistan,Wardak,Jalrez,0,Jalrez,34.4708,68.6544,2,Khaama Press,National,"Detonation: 3 Taliban militants were killed and 2 were wounded when their vehicle hit a roadside mine likely planted by their own forces in Jalrez District, Wardak Province, as reported on June 30.",3
31.6133,65.7101,CON1632648,2018 June,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Muslim Group (Afghanistan),7,37,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,1,Pajhwok Afghan News,National,Unidentified gunmen shot and killed a renowned religious scholar and preacher of a mosque in Kandahar City on his way home on the afternoon of June 4.,1
33.5974,69.2259,CON1632661,2018 June,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Paktia,Gardez,0,Gardez,33.5974,69.2259,3,Bakhtar News Agency,National,"Taliban militants took 18 tribal elders hostage in Laja Mangal District, Paktia Province, in an attempt to keep them from participating in upcoming elections.",0
31.6133,65.7101,CON1632664,2018 June,9,Violence against civilians,Police Forces of Afghanistan (2004-),0,Civilians (Afghanistan),0,7,17,Southern Asia,Afghanistan,Kandahar,Kandahar,0,Kandahar,31.6133,65.7101,2,Pajhwok Afghan News,National,"Police forces killed one civilian and wounded 3 others after a verbal clash in the March Agha Darbar locality of the 6th police district on the outskirts of Kandahar City, as reported on June 5.",1
37.3841,69.4529,CON1632669,2018 June,9,Violence against civilians,Taliban,0,Civilians (Afghanistan),0,7,27,Southern Asia,Afghanistan,Takhar,Darqad,0,Darqad,37.3841,69.4529,2,Xinhua General News Service,International,"Suspected Taliban militants abducted a female candidate for district council election and her brother in Darqad District, Takhar Province, on June 5.",0
33.2648,69.8219,CON1632692,2018 June,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Muslim Group (Afghanistan),7,37,Southern Asia,Afghanistan,Khost,Mandozai,0,Lalmay,33.2648,69.8219,2,Associated Press International; Pajhwok Afghan News,National-International,"Unidentified gunmen opened fire from a drive-by car at about 15 people praying in a mosque in the Lalmay area of Mandozai District, Khost Province on the afternoon of June 6. 2-4 of the civilians were killed and another 3-5 injured.",2
34.3426,61.7467,CON1632699,2018 June,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Muslim Group (Afghanistan),7,37,Southern Asia,Afghanistan,Herat,Zinda Jan,0,Zinda Jan,34.3426,61.7467,2,Pajhwok Afghan News,National,"Unidentified gunmen shot and killed a civilian in a mosque after prayers on June 6 in Zinda Jan District, Herat Province.",1
34.4432,70.6565,CON1632713,2018 June,9,Violence against civilians,Islamic State (Afghanistan),0,Civilians (Afghanistan),Muslim Group (Afghanistan),7,27,Southern Asia,Afghanistan,Nangarhar,Kama,0,Kama,34.4432,70.6565,2,BBC Monitoring; Sedai Khelafat al-Bayan,National-International,"IS claimed to have critically injured a religious scholar in Kama District, Nangarhar Province, as reported on June 7.",0
33.3029,62.1474,CON1632718,2018 June,9,Violence against civilians,Unidentified Armed Group (Afghanistan),0,Civilians (Afghanistan),Muslim Group (Afghanistan),7,37,Southern Asia,Afghanistan,Herat,Shindand,0,Shindand,33.3029,62.1474,2,BBC Monitoring; Afghan Islamic Press; Associated Press International; Khaama Press,National-International,"Up to 7 civilians were killed and 2-6 others wounded when Taliban militants targeted a mosque in Shindand District, Herat Province, on June 8.",7
